# Option 7. Preprocessing description: encoding only, imputing, no cutoff, drop high corr
age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
49,2.0,1.0,3.0,0,0,0,0,5,3,12,-1,0,0,93.994,-36.4,4.858,0
56,9.0,1.0,0.0,0,1,0,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
53,1.0,1.0,1.0,0,1,0,1,8,1,5,-1,0,0,93.444,-36.1,4.965,0
39,9.0,1.0,5.0,0,0,0,1,4,4,3,-1,1,-1,93.749,-34.6,0.64,0
37,9.0,0.0,5.0,0,0,0,1,8,2,1,-1,0,0,93.444,-36.1,4.965,0
29,1.0,2.0,2.0,0,0,0,0,6,1,1,-1,0,0,94.465,-41.8,4.961,0
35,9.0,2.0,5.0,0,1,0,1,7,4,4,-1,0,0,93.918,-42.7,4.968,0
36,2.0,1.0,3.0,0,1,0,0,6,1,4,-1,0,0,94.465,-41.8,4.961,0
30,1.0,1.0,0.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.855,0
28,6.0,1.0,5.0,0,1,1,0,5,3,3,-1,0,0,93.994,-36.4,4.857,0
45,7.0,1.0,1.0,0,1,0,1,8,1,2,-1,0,0,93.444,-36.1,4.963,1
42,2.0,1.0,0.0,0,1,1,1,11,3,4,-1,0,0,93.2,-42.0,4.12,0
28,9.0,2.0,3.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.961,0
46,1.0,1.0,6.0,0,1,1,0,6,2,5,-1,0,0,94.465,-41.8,4.961,0
32,0.0,1.0,6.0,0,0,0,1,7,4,2,-1,0,0,93.918,-42.7,4.968,0
35,0.0,2.0,6.0,0,1,0,1,7,5,1,-1,0,0,93.918,-42.7,4.957,0
42,0.0,1.0,6.0,0,0,0,1,5,2,1,-1,0,0,92.893,-46.2,1.266,0
36,0.0,0.0,6.0,0,0,0,0,7,4,1,-1,0,0,93.918,-42.7,4.963,0
38,0.0,1.0,3.0,0,1,0,1,7,1,2,-1,0,0,93.918,-42.7,4.962,0
30,9.0,1.0,2.0,0,1,0,1,5,5,1,-1,0,0,92.893,-46.2,1.25,0
55,0.0,1.0,3.0,0,1,0,1,7,1,3,-1,0,0,93.918,-42.7,4.962,0
45,1.0,0.0,0.0,0,1,0,0,6,2,8,-1,0,0,94.465,-41.8,4.961,0
39,1.0,1.0,2.0,0,1,0,0,7,2,5,-1,0,0,93.918,-42.7,4.961,0
51,0.0,0.0,5.0,0,0,1,1,8,2,1,-1,0,0,93.444,-36.1,4.966,0
31,1.0,2.0,3.0,0,1,0,1,11,3,1,-1,1,-1,93.2,-42.0,4.12,0
41,1.0,1.0,0.0,0,1,1,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
36,4.0,2.0,3.0,0,0,0,1,4,1,2,-1,0,0,93.075,-47.1,1.405,0
44,9.0,1.0,5.0,0,1,0,0,7,4,1,-1,0,0,93.918,-42.7,4.968,0
32,9.0,2.0,6.0,0,1,0,1,4,2,3,-1,0,0,93.075,-47.1,1.453,0
36,4.0,1.0,6.0,0,1,0,0,5,4,2,-1,0,0,92.893,-46.2,1.266,0
31,1.0,1.0,2.0,0,1,0,1,5,2,7,-1,0,0,92.893,-46.2,1.291,0
40,4.0,1.0,6.0,0,0,0,1,8,2,11,-1,0,0,93.444,-36.1,4.965,0
39,6.0,1.0,6.0,0,1,0,0,6,2,5,-1,0,0,94.465,-41.8,4.864,0
48,0.0,1.0,2.0,0,0,1,0,5,1,1,-1,0,0,93.994,-36.4,4.858,0
36,7.0,2.0,0.0,0,0,0,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
44,9.0,0.0,6.0,0,0,0,1,8,2,1,-1,0,0,93.444,-36.1,4.968,0
31,0.0,2.0,3.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.962,0
36,1.0,1.0,2.0,0,1,0,0,6,2,1,-1,0,0,94.465,-41.8,4.961,0
63,5.0,1.0,0.0,0,0,0,1,8,4,1,-1,0,0,94.027,-38.3,0.904,0
41,1.0,1.0,1.0,0,1,0,1,7,3,2,-1,0,0,93.918,-42.7,4.963,0
50,7.0,1.0,2.0,0,1,0,1,8,1,2,-1,0,0,93.444,-36.1,4.963,0
39,4.0,1.0,6.0,0,0,0,0,6,1,3,-1,0,0,94.465,-41.8,4.96,1
58,5.0,1.0,5.0,0,1,0,1,8,3,3,-1,0,0,93.444,-36.1,4.967,0
47,9.0,2.0,6.0,0,0,0,1,4,5,2,-1,0,0,93.075,-47.1,1.405,0
35,6.0,1.0,6.0,0,0,0,0,7,3,3,-1,0,0,93.918,-42.7,4.963,0
40,0.0,1.0,6.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.859,0
29,6.0,1.0,6.0,0,0,0,1,7,2,2,-1,0,0,93.918,-42.7,4.962,0
48,7.0,1.0,3.0,0,1,0,0,6,5,1,-1,0,0,94.465,-41.8,4.967,0
42,0.0,1.0,5.0,0,1,1,1,5,1,2,-1,0,0,92.893,-46.2,1.354,0
38,2.0,0.0,6.0,0,1,0,0,5,5,2,-1,0,0,93.994,-36.4,4.857,0
59,1.0,1.0,0.0,0,0,0,1,8,3,1,6,1,1,94.027,-38.3,0.9,1
30,1.0,1.0,2.0,0,0,0,1,5,3,1,-1,1,-1,92.893,-46.2,1.281,0
32,1.0,1.0,2.0,0,1,0,1,4,1,1,-1,0,0,93.075,-47.1,1.466,1
30,10.0,1.0,5.0,0,1,0,1,6,2,1,-1,0,0,92.963,-40.8,1.262,0
63,4.0,1.0,0.0,0,1,0,1,11,2,4,-1,2,-1,92.649,-30.1,0.715,1
45,4.0,1.0,0.0,0,1,0,0,5,5,1,-1,0,0,93.994,-36.4,4.855,0
30,0.0,2.0,3.0,0,1,0,1,11,2,2,-1,0,0,93.2,-42.0,4.153,0
45,0.0,0.0,3.0,0,1,0,1,4,1,1,-1,0,0,93.075,-47.1,1.405,0
40,3.0,0.0,3.0,0,1,1,1,7,4,2,-1,0,0,93.918,-42.7,4.958,0
29,0.0,2.0,6.0,0,1,0,1,8,2,1,-1,0,0,93.444,-36.1,4.968,0
28,0.0,2.0,6.0,0,1,0,1,9,1,2,6,3,1,94.199,-37.5,0.882,0
40,2.0,1.0,6.0,0,0,0,1,7,3,4,-1,0,0,93.918,-42.7,4.963,0
50,7.0,1.0,3.0,0,0,0,1,8,2,13,-1,0,0,93.444,-36.1,4.965,0
35,7.0,1.0,1.0,0,0,0,1,5,1,1,3,1,1,92.893,-46.2,1.354,1
32,9.0,1.0,5.0,0,1,0,1,11,4,1,-1,0,0,93.2,-42.0,4.076,0
61,5.0,1.0,2.0,0,0,0,1,5,1,1,-1,0,0,92.893,-46.2,1.264,0
57,0.0,1.0,0.0,0,1,0,1,7,2,2,-1,0,0,93.918,-42.7,4.962,0
28,7.0,1.0,2.0,0,0,0,1,5,2,3,-1,0,0,92.893,-46.2,1.266,1
55,0.0,1.0,3.0,0,0,0,1,4,5,3,-1,0,0,93.075,-47.1,1.405,0
28,7.0,2.0,3.0,0,1,0,1,7,5,1,-1,0,0,93.918,-42.7,4.962,0
30,1.0,1.0,0.0,0,0,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
28,9.0,2.0,6.0,0,1,0,1,3,1,3,-1,0,0,92.843,-50.0,1.811,1
59,1.0,1.0,0.0,0,1,0,1,8,2,1,-1,0,0,93.444,-36.1,4.963,0
60,5.0,0.0,6.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
32,1.0,1.0,0.0,0,1,1,1,7,1,2,-1,0,0,93.918,-42.7,4.96,0
55,0.0,1.0,3.0,0,1,0,0,6,5,1,-1,0,0,94.465,-41.8,4.967,0
27,1.0,1.0,0.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.961,0
59,5.0,1.0,6.0,0,0,1,1,8,3,1,-1,0,0,93.444,-36.1,4.965,0
32,9.0,1.0,5.0,0,0,0,1,7,1,2,-1,0,0,93.918,-42.7,4.96,0
46,0.0,0.0,1.0,0,1,0,1,5,1,5,-1,0,0,92.893,-46.2,1.244,0
28,0.0,2.0,6.0,0,1,0,1,10,1,4,17,3,-1,94.601,-49.5,1.032,0
58,0.0,1.0,2.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
30,0.0,1.0,6.0,0,0,0,1,8,4,1,-1,0,0,93.444,-36.1,4.968,0
55,5.0,1.0,3.0,0,1,0,1,8,2,4,-1,0,0,93.444,-36.1,4.965,0
51,6.0,1.0,6.0,0,1,1,1,11,4,3,-1,0,0,93.2,-42.0,4.076,0
28,7.0,2.0,3.0,0,1,1,0,9,5,1,-1,0,0,94.199,-37.5,0.878,0
50,0.0,1.0,2.0,0,0,0,1,5,4,6,-1,0,0,92.893,-46.2,1.327,0
28,9.0,2.0,6.0,0,0,0,0,6,3,2,-1,0,0,94.465,-41.8,4.962,0
58,1.0,2.0,0.0,0,0,0,1,5,2,2,-1,1,-1,92.893,-46.2,1.344,0
54,1.0,1.0,2.0,0,1,0,1,8,2,3,-1,0,0,93.444,-36.1,4.965,0
31,7.0,1.0,3.0,0,0,0,1,7,1,3,-1,0,0,93.918,-42.7,4.96,0
39,3.0,1.0,0.0,0,0,0,1,8,4,1,-1,0,0,93.444,-36.1,4.963,0
43,0.0,1.0,3.0,0,1,1,0,5,4,2,-1,0,0,93.994,-36.4,4.86,0
43,7.0,0.0,3.0,0,1,1,1,7,2,7,-1,0,0,93.918,-42.7,4.961,0
43,0.0,1.0,5.0,0,1,0,0,6,4,2,-1,0,0,94.465,-41.8,4.866,0
46,4.0,1.0,6.0,0,1,0,1,5,4,2,-1,0,0,92.893,-46.2,1.327,0
53,4.0,1.0,0.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.857,0
44,0.0,2.0,5.0,0,1,0,1,5,2,4,-1,0,0,92.893,-46.2,1.344,0
34,7.0,1.0,3.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.856,0
55,5.0,1.0,0.0,0,1,1,1,8,3,1,-1,0,0,93.444,-36.1,4.967,0
41,9.0,0.0,5.0,0,0,0,1,8,3,13,-1,0,0,93.444,-36.1,4.964,0
38,7.0,2.0,2.0,0,1,0,1,7,1,4,-1,0,0,93.918,-42.7,4.962,0
38,1.0,2.0,1.0,0,0,1,1,5,3,1,-1,1,-1,92.893,-46.2,1.334,0
39,4.0,0.0,6.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.962,1
30,1.0,1.0,2.0,0,0,0,0,5,3,1,-1,0,0,92.893,-46.2,1.281,0
25,0.0,2.0,3.0,0,0,1,1,7,2,6,-1,0,0,93.918,-42.7,4.961,0
31,9.0,1.0,6.0,0,1,0,1,8,3,2,-1,0,0,93.444,-36.1,4.967,0
35,9.0,1.0,5.0,0,1,0,1,8,1,3,-1,0,0,93.444,-36.1,4.963,0
36,0.0,1.0,2.0,0,1,1,1,5,5,1,-1,0,0,92.893,-46.2,1.313,0
47,1.0,1.0,2.0,0,0,0,1,6,2,1,-1,0,0,94.055,-39.8,0.713,0
57,7.0,1.0,3.0,0,0,0,1,11,5,2,-1,0,0,93.2,-42.0,4.021,0
30,0.0,2.0,3.0,0,1,0,1,5,2,3,3,1,1,92.893,-46.2,1.266,0
28,0.0,2.0,6.0,0,0,0,0,6,3,3,-1,0,0,94.465,-41.8,4.959,0
37,0.0,0.0,6.0,0,1,0,1,5,3,4,-1,0,0,92.893,-46.2,1.281,0
39,9.0,1.0,5.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.957,0
54,1.0,1.0,0.0,0,0,0,1,7,5,2,-1,0,0,93.918,-42.7,4.963,0
35,9.0,0.0,5.0,0,0,0,0,5,5,10,-1,0,0,93.994,-36.4,4.864,0
39,7.0,2.0,5.0,0,1,0,1,5,4,1,-1,1,-1,92.893,-46.2,1.327,0
67,5.0,0.0,6.0,0,1,0,1,8,3,5,-1,1,-1,92.201,-31.4,0.834,0
74,5.0,1.0,2.0,0,0,0,1,8,4,2,-1,1,-1,92.201,-31.4,0.851,0
59,7.0,1.0,6.0,0,1,0,1,10,1,2,-1,2,-1,94.601,-49.5,0.977,1
59,5.0,1.0,6.0,0,1,0,1,8,2,1,-1,0,0,93.444,-36.1,4.968,0
45,4.0,1.0,6.0,0,1,0,1,8,3,2,-1,0,0,93.444,-36.1,4.964,0
57,5.0,1.0,0.0,0,0,1,0,6,1,1,-1,0,0,94.465,-41.8,4.961,0
49,4.0,0.0,6.0,0,0,0,0,5,3,1,-1,0,0,93.994,-36.4,4.857,0
25,9.0,2.0,5.0,0,1,0,1,7,4,5,-1,0,0,93.918,-42.7,4.958,0
35,0.0,1.0,5.0,0,1,0,1,7,3,3,-1,0,0,93.918,-42.7,4.963,0
27,1.0,1.0,2.0,0,1,1,1,5,5,3,-1,0,0,92.893,-46.2,1.25,0
36,9.0,1.0,5.0,0,1,0,1,8,5,1,-1,0,0,93.444,-36.1,4.966,0
31,0.0,1.0,3.0,0,0,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,1
35,1.0,1.0,3.0,0,0,1,0,5,2,3,-1,0,0,93.994,-36.4,4.857,0
32,0.0,1.0,6.0,0,1,1,1,8,1,1,-1,0,0,93.444,-36.1,4.965,0
33,1.0,2.0,1.0,0,0,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,1
34,0.0,1.0,6.0,0,0,0,1,5,5,1,-1,0,0,92.893,-46.2,1.25,0
48,2.0,1.0,6.0,0,1,0,1,4,4,3,-1,0,0,93.075,-47.1,1.365,0
38,0.0,1.0,3.0,0,0,0,1,8,3,2,-1,0,0,92.201,-31.4,0.879,1
52,7.0,1.0,3.0,0,1,0,0,6,1,3,-1,0,0,94.465,-41.8,4.865,0
47,9.0,1.0,5.0,0,1,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
28,2.0,1.0,3.0,0,1,0,1,5,4,6,-1,0,0,92.893,-46.2,1.266,0
45,0.0,0.0,3.0,0,1,1,1,8,3,3,-1,0,0,93.444,-36.1,4.967,0
30,0.0,2.0,3.0,0,1,0,0,7,5,1,-1,0,0,93.918,-42.7,4.959,0
33,0.0,0.0,6.0,0,1,0,1,8,1,1,-1,0,0,93.444,-36.1,4.97,0
44,7.0,1.0,3.0,0,0,0,1,8,4,3,-1,0,0,93.444,-36.1,4.964,0
43,4.0,1.0,6.0,0,0,0,1,11,1,1,-1,0,0,93.2,-42.0,4.191,0
36,1.0,1.0,1.0,0,0,0,0,5,5,2,-1,0,0,93.994,-36.4,4.857,0
32,9.0,1.0,6.0,0,0,0,1,9,3,3,-1,0,0,92.379,-29.8,0.768,0
31,0.0,2.0,6.0,0,1,0,1,5,5,3,-1,0,0,92.893,-46.2,1.313,0
35,7.0,2.0,3.0,0,0,1,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
30,1.0,2.0,2.0,0,0,0,0,5,3,1,-1,0,0,93.994,-36.4,4.857,0
35,0.0,1.0,6.0,0,0,1,0,5,3,4,-1,1,-1,92.893,-46.2,1.281,0
43,9.0,0.0,5.0,0,0,0,0,5,3,9,-1,0,0,93.994,-36.4,4.857,0
49,1.0,1.0,0.0,0,0,0,0,5,3,1,-1,0,0,93.994,-36.4,4.857,0
45,7.0,2.0,3.0,0,0,0,0,4,5,1,-1,0,0,93.075,-47.1,1.405,1
25,0.0,1.0,6.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.864,0
33,0.0,2.0,3.0,0,1,0,1,10,1,2,6,2,-1,92.431,-26.9,0.731,0
33,1.0,1.0,2.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.961,0
35,9.0,2.0,5.0,0,0,0,1,11,3,1,-1,0,0,93.2,-42.0,4.12,0
36,0.0,0.0,6.0,0,1,1,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
45,0.0,1.0,6.0,0,0,0,0,8,4,3,-1,0,0,93.444,-36.1,4.962,0
38,1.0,1.0,3.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.858,0
58,4.0,1.0,0.0,0,0,0,1,11,3,2,-1,0,0,92.649,-30.1,0.719,0
46,0.0,1.0,6.0,0,0,0,1,7,3,2,-1,0,0,93.918,-42.7,4.963,0
37,9.0,0.0,5.0,0,0,0,0,5,3,1,-1,0,0,93.994,-36.4,4.856,0
54,1.0,2.0,2.0,0,1,0,1,7,1,2,-1,0,0,93.918,-42.7,4.962,0
36,1.0,1.0,2.0,0,1,0,1,5,4,2,-1,0,0,92.893,-46.2,1.266,0
32,4.0,2.0,6.0,0,0,0,1,4,5,1,-1,1,-1,93.075,-47.1,1.405,0
28,8.0,2.0,6.0,0,0,0,0,6,2,5,-1,0,0,94.465,-41.8,4.864,0
50,4.0,1.0,6.0,0,1,0,1,8,4,2,-1,0,0,93.444,-36.1,4.962,0
34,9.0,0.0,5.0,0,1,0,1,8,2,3,-1,0,0,93.444,-36.1,4.968,0
48,1.0,1.0,1.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
70,5.0,0.0,5.0,0,1,0,0,9,3,4,-1,0,0,94.199,-37.5,0.886,0
59,0.0,1.0,6.0,0,1,0,1,8,1,2,-1,0,0,93.444,-36.1,4.963,0
29,9.0,2.0,5.0,0,1,1,1,11,5,1,-1,0,0,93.2,-42.0,4.021,0
41,1.0,0.0,0.0,0,1,0,0,6,3,1,-1,0,0,94.465,-41.8,4.962,0
31,6.0,1.0,6.0,0,0,0,1,9,3,1,-1,0,0,92.379,-29.8,0.768,0
32,7.0,1.0,1.0,0,1,0,0,11,2,1,-1,0,0,93.2,-42.0,4.153,0
35,9.0,1.0,5.0,0,1,0,1,5,4,6,-1,1,-1,92.893,-46.2,1.266,0
36,0.0,1.0,3.0,0,0,0,0,5,2,6,-1,0,0,93.994,-36.4,4.856,1
46,7.0,1.0,3.0,0,0,0,1,4,1,2,-1,1,-1,93.075,-47.1,1.405,0
36,9.0,2.0,3.0,0,0,0,0,7,3,4,-1,0,0,93.918,-42.7,4.956,0
49,1.0,1.0,0.0,0,1,0,0,6,1,1,-1,0,0,94.465,-41.8,4.865,0
29,9.0,1.0,3.0,0,0,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
58,1.0,1.0,0.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.857,0
43,0.0,1.0,6.0,0,1,1,0,5,3,3,-1,0,0,93.994,-36.4,4.859,0
31,0.0,1.0,3.0,0,1,0,1,5,5,5,-1,0,0,92.893,-46.2,1.313,0
30,1.0,2.0,2.0,0,0,0,1,8,3,1,-1,0,0,93.444,-36.1,4.964,0
25,0.0,2.0,6.0,0,0,1,0,11,2,1,-1,0,0,93.2,-42.0,4.7,0
25,7.0,0.0,3.0,0,0,0,0,5,4,4,-1,0,0,93.994,-36.4,4.855,0
32,9.0,1.0,6.0,0,1,1,0,7,1,1,-1,0,0,94.215,-40.3,0.793,0
79,3.0,1.0,0.0,0,0,0,1,8,5,1,3,2,1,92.201,-31.4,0.849,1
58,4.0,1.0,6.0,0,1,1,1,8,4,2,-1,0,0,93.444,-36.1,4.963,0
31,0.0,1.0,6.0,0,1,1,1,5,4,2,-1,1,-1,92.893,-46.2,1.327,0
58,1.0,1.0,0.0,0,0,1,1,7,4,3,-1,0,0,93.918,-42.7,4.962,0
35,1.0,1.0,0.0,0,0,0,1,11,2,2,-1,0,0,93.2,-42.0,4.153,0
46,0.0,2.0,6.0,0,0,0,1,7,2,2,-1,0,0,93.918,-42.7,4.961,0
48,0.0,1.0,3.0,0,0,0,0,5,1,2,-1,0,0,93.994,-36.4,4.857,0
38,7.0,1.0,3.0,0,0,0,1,7,4,2,-1,0,0,93.918,-42.7,4.968,1
28,0.0,2.0,6.0,0,0,0,0,6,1,2,-1,0,0,94.465,-41.8,4.865,0
36,7.0,2.0,3.0,0,1,0,1,7,5,2,-1,0,0,93.918,-42.7,4.963,0
32,9.0,1.0,6.0,0,1,0,1,8,4,4,-1,0,0,93.444,-36.1,4.963,0
60,3.0,1.0,3.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.858,0
42,0.0,1.0,6.0,0,1,0,0,11,2,2,-1,0,0,93.2,-42.0,4.153,0
33,4.0,1.0,6.0,0,1,0,0,5,2,3,-1,0,0,93.994,-36.4,4.857,0
32,0.0,2.0,3.0,0,0,0,1,5,5,2,-1,0,0,92.893,-46.2,1.25,0
32,8.0,2.0,6.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
47,2.0,1.0,5.0,0,0,1,0,6,3,3,-1,0,0,94.465,-41.8,4.962,0
26,9.0,1.0,6.0,0,0,0,0,7,4,7,-1,0,0,93.918,-42.7,4.963,0
34,7.0,1.0,3.0,0,0,0,0,6,5,2,-1,0,0,94.465,-41.8,4.967,0
27,8.0,2.0,3.0,0,0,0,0,10,2,1,-1,0,0,94.601,-49.5,0.982,0
59,1.0,1.0,2.0,0,0,0,0,4,2,3,-1,1,-1,93.075,-47.1,1.423,0
52,10.0,1.0,3.0,0,1,0,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
45,0.0,0.0,6.0,0,1,0,0,6,2,1,-1,0,0,94.465,-41.8,4.961,0
30,0.0,1.0,6.0,0,1,0,0,5,3,4,-1,0,0,93.994,-36.4,4.859,0
30,0.0,2.0,6.0,0,0,0,1,11,4,1,-1,0,0,93.2,-42.0,4.076,0
38,1.0,1.0,5.0,0,1,0,1,5,2,3,-1,0,0,92.893,-46.2,1.344,0
53,0.0,0.0,6.0,0,1,1,1,9,5,2,-1,1,-1,92.379,-29.8,0.741,0
32,9.0,2.0,6.0,0,1,1,1,11,5,2,-1,0,0,93.2,-42.0,4.021,0
34,1.0,1.0,2.0,0,0,0,0,6,1,8,-1,0,0,94.465,-41.8,4.96,0
43,9.0,1.0,6.0,0,0,0,1,11,5,9,-1,0,0,93.2,-42.0,4.021,0
37,9.0,1.0,5.0,0,1,0,1,7,5,3,-1,0,0,93.918,-42.7,4.957,0
52,4.0,1.0,6.0,0,1,0,0,5,1,2,-1,0,0,93.994,-36.4,4.857,0
30,0.0,2.0,6.0,0,1,0,1,5,4,2,-1,1,-1,92.893,-46.2,1.266,0
37,0.0,2.0,6.0,0,0,1,1,7,2,4,-1,0,0,93.918,-42.7,4.961,0
32,7.0,1.0,3.0,0,0,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
38,0.0,0.0,6.0,0,0,0,1,7,2,8,-1,0,0,93.918,-42.7,4.961,0
39,3.0,1.0,5.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.964,0
33,1.0,1.0,2.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.856,0
32,0.0,2.0,6.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
37,1.0,1.0,1.0,0,0,0,1,5,1,1,-1,0,0,92.893,-46.2,1.299,0
45,0.0,1.0,6.0,0,0,0,1,5,2,2,-1,0,0,92.893,-46.2,1.291,0
42,0.0,2.0,2.0,0,0,0,0,5,5,2,-1,0,0,93.994,-36.4,4.855,0
40,1.0,1.0,1.0,0,1,0,1,11,1,3,-1,0,0,93.2,-42.0,4.191,0
30,1.0,1.0,1.0,0,0,0,0,6,2,1,-1,0,0,94.465,-41.8,4.864,0
33,0.0,2.0,5.0,0,0,0,1,5,1,1,-1,1,-1,92.893,-46.2,1.244,1
36,7.0,1.0,3.0,0,0,0,1,10,5,1,-1,2,-1,92.431,-26.9,0.739,0
42,4.0,1.0,1.0,0,1,1,0,5,3,3,-1,0,0,93.994,-36.4,4.856,0
32,7.0,1.0,3.0,0,0,1,1,7,5,3,-1,0,0,93.918,-42.7,4.957,0
32,7.0,0.0,3.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.962,0
40,1.0,2.0,1.0,0,0,1,1,4,5,2,-1,0,0,93.075,-47.1,1.405,0
23,0.0,2.0,3.0,0,1,0,1,7,1,3,-1,0,0,93.918,-42.7,4.96,0
36,1.0,1.0,2.0,0,0,0,1,7,3,4,-1,0,0,93.918,-42.7,4.963,0
51,10.0,1.0,3.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
30,7.0,2.0,3.0,0,1,0,0,5,2,3,-1,0,0,93.994,-36.4,4.856,0
43,6.0,1.0,6.0,0,1,1,1,8,1,3,-1,0,0,93.444,-36.1,4.963,0
46,0.0,1.0,6.0,0,1,0,0,5,1,4,-1,0,0,92.893,-46.2,1.264,0
42,4.0,1.0,6.0,0,1,0,1,9,3,1,3,2,1,94.199,-37.5,0.886,1
44,10.0,1.0,2.0,0,1,0,0,11,1,1,-1,0,0,93.2,-42.0,4.191,0
31,1.0,2.0,2.0,0,0,0,1,5,3,1,-1,1,-1,92.893,-46.2,1.281,0
31,7.0,0.0,5.0,0,0,0,1,11,2,1,-1,1,-1,93.2,-42.0,4.153,0
32,3.0,2.0,0.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
57,1.0,1.0,0.0,0,0,0,0,6,2,5,-1,0,0,94.465,-41.8,4.961,0
37,7.0,0.0,2.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.957,0
32,1.0,1.0,2.0,0,0,1,0,7,5,3,-1,0,0,93.918,-42.7,4.963,0
26,1.0,1.0,2.0,0,1,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
39,1.0,1.0,1.0,0,0,0,1,5,5,1,-1,1,-1,92.893,-46.2,1.25,0
30,7.0,2.0,3.0,0,1,0,0,5,4,4,-1,0,0,93.994,-36.4,4.86,0
23,4.0,2.0,6.0,0,0,1,1,7,4,1,-1,0,0,93.918,-42.7,4.958,0
53,9.0,1.0,5.0,0,0,0,0,5,5,1,-1,0,0,93.994,-36.4,4.857,0
36,0.0,1.0,6.0,0,1,0,1,9,2,1,-1,2,-1,94.199,-37.5,0.881,0
32,1.0,1.0,5.0,0,1,0,0,6,5,1,-1,0,0,94.465,-41.8,4.959,0
40,1.0,1.0,5.0,0,0,1,1,11,1,1,-1,1,-1,93.2,-42.0,4.191,0
52,0.0,1.0,6.0,0,0,0,1,3,2,1,6,2,1,93.369,-34.8,0.646,1
59,9.0,1.0,5.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
59,5.0,0.0,5.0,0,1,0,1,5,3,3,-1,0,0,92.893,-46.2,1.281,0
41,0.0,1.0,3.0,0,0,1,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
51,7.0,1.0,3.0,0,0,1,1,8,5,3,-1,0,0,93.444,-36.1,4.964,0
33,7.0,2.0,3.0,0,1,0,1,5,4,2,-1,1,-1,92.893,-46.2,1.266,0
31,9.0,2.0,3.0,0,1,0,1,8,4,3,-1,0,0,93.444,-36.1,4.963,0
37,0.0,1.0,6.0,0,0,0,1,4,1,2,-1,0,0,93.075,-47.1,1.405,0
45,6.0,2.0,2.0,0,1,0,1,6,2,1,-1,0,0,92.963,-40.8,1.206,0
33,0.0,1.0,6.0,0,0,1,1,9,3,1,-1,2,-1,94.199,-37.5,0.879,1
29,9.0,2.0,6.0,0,1,0,0,5,1,1,-1,0,0,93.994,-36.4,4.858,0
42,4.0,0.0,3.0,0,1,0,1,5,5,1,-1,1,-1,92.893,-46.2,1.313,0
27,6.0,2.0,6.0,0,0,0,1,5,4,1,-1,0,0,92.893,-46.2,1.266,0
30,7.0,2.0,3.0,0,0,0,1,11,1,2,-1,0,0,93.2,-42.0,4.191,0
42,0.0,1.0,6.0,0,1,0,1,8,3,1,-1,0,0,93.444,-36.1,4.965,0
34,1.0,2.0,2.0,0,0,0,1,5,4,3,-1,0,0,92.893,-46.2,1.266,0
