age,marital,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_management,job_other,job_services,job_technician,education_basic.9y,education_high.school,education_other,education_professional.course,education_university.degree
48,0,0,0,0,6,2,399.0,1,0,-2.9,92.963,-40.8,1.252,5076.2,0,0,0,0,1,0,0,0,1,0,0,0
32,0,0,1,1,5,4,190.0,1,0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,1
36,1,1,0,0,9,5,339.0,1,1,-3.4,92.379,-29.8,0.773,5017.5,0,1,0,0,0,0,0,0,0,0,0,1
39,0,0,1,1,5,3,173.0,7,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,1,0,0,0,1,0,0,0
52,0,0,0,0,7,2,162.0,4,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,0,1,1,0,0,0,0
42,0,1,0,0,6,2,122.0,1,1,-2.9,92.963,-40.8,1.099,5076.2,0,0,0,0,0,1,0,0,0,0,0,1
25,0,0,0,1,7,5,176.0,15,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
33,0,0,0,1,5,2,176.0,3,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
35,1,0,1,0,11,1,75.0,2,0,-3.4,92.649,-30.1,0.722,5017.5,0,0,0,1,0,0,0,0,0,0,0,1
26,0,1,0,1,8,2,11.0,1,0,-1.7,94.027,-38.3,0.889,4991.6,0,0,1,0,0,0,0,0,0,0,1,0
31,0,0,0,0,7,2,274.0,6,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
33,0,1,1,1,5,1,536.0,12,0,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
30,0,1,0,0,5,4,115.0,3,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,0,0,1,0,1,0,0,0
28,1,1,0,0,3,1,131.0,12,0,-1.8,92.843,-50.0,1.811,5099.1,0,0,0,0,0,0,1,0,0,0,0,1
33,0,1,0,1,6,3,15.0,1,2,-1.7,94.055,-39.8,0.727,4991.6,0,0,1,0,0,0,0,1,0,0,0,0
32,0,0,0,1,7,5,68.0,1,0,1.4,93.918,-42.7,4.959,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
33,0,1,1,0,5,1,312.0,2,0,-1.8,93.876,-40.0,0.685,5008.7,0,1,0,0,0,0,0,0,0,0,0,1
50,0,1,0,0,7,4,222.0,2,0,1.4,93.918,-42.7,4.958,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
25,0,0,0,0,5,2,171.0,2,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
45,2,1,1,0,8,3,192.0,3,0,1.4,93.444,-36.1,4.967,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
41,0,1,1,0,5,4,65.0,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
40,2,1,0,0,8,3,293.0,6,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
26,1,1,0,0,3,1,56.0,2,0,-1.8,92.843,-50.0,1.811,5099.1,1,0,0,0,1,0,0,1,0,0,0,0
36,1,0,0,1,6,2,63.0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,0,1,0,0,0,1,0,0
33,0,1,0,1,5,5,83.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,1,0,1,6,1,112.0,4,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
26,0,1,0,0,7,2,113.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,1,0
39,0,0,0,1,5,5,496.0,4,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
34,0,0,0,0,5,1,248.0,1,1,-1.8,92.893,-46.2,1.299,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
32,1,1,1,0,4,3,120.0,1,0,-1.8,93.075,-47.1,1.415,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
45,0,1,0,1,5,1,166.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
25,1,0,1,0,7,5,168.0,3,0,1.4,93.918,-42.7,4.957,5228.1,1,0,1,0,0,0,0,0,0,1,0,0
48,0,1,0,1,6,5,10.0,4,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
31,0,1,0,0,5,2,312.0,6,0,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,1,0,1,0,0,0
47,0,0,0,0,5,4,14.0,3,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
43,2,0,0,1,5,5,198.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
33,0,1,0,1,5,5,50.0,3,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
47,0,1,0,1,5,1,162.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
41,1,0,0,0,5,1,435.0,7,1,-1.8,92.893,-46.2,1.244,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
53,2,0,0,1,6,5,80.0,5,0,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
34,1,1,1,0,11,4,125.0,2,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,0,1,0,0,0,0,0,0,0,1
29,1,0,0,0,6,1,114.0,1,0,-2.9,92.963,-40.8,1.266,5076.2,1,1,0,0,0,0,0,0,0,0,0,1
43,0,0,0,1,6,2,301.0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
32,1,1,0,0,6,2,297.0,1,2,-2.9,92.963,-40.8,1.262,5076.2,0,0,0,0,0,1,0,0,0,0,1,0
54,0,1,0,0,8,2,213.0,5,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
32,1,1,0,1,5,5,9.0,6,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
42,2,0,0,1,5,4,279.0,9,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,1,0,0,0,0,0,0,0,1
50,0,1,0,0,8,4,219.0,7,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
45,0,1,0,1,11,1,275.0,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
42,0,0,0,0,11,5,455.0,2,0,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
59,0,1,0,0,7,3,476.0,3,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
45,2,0,0,1,5,5,462.0,4,0,-1.8,92.893,-46.2,1.25,5099.1,1,0,0,0,1,0,0,0,0,0,0,1
36,0,0,0,0,8,1,104.0,9,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
53,2,1,0,0,7,3,89.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,0,1,0,0
49,0,1,0,1,5,3,439.0,1,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,1,0,0,1,0,0,0,0
20,1,0,0,0,7,3,625.0,1,1,-2.9,92.469,-33.6,1.029,5076.2,0,0,0,0,1,0,0,0,1,0,0,0
33,1,0,0,1,6,4,111.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
47,0,1,0,0,11,5,29.0,2,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,1,0,1,0,0,0
44,0,0,0,0,7,5,41.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
44,2,1,0,0,8,4,145.0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
33,0,0,0,0,7,2,272.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
33,1,1,0,0,5,2,377.0,1,1,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,1,0,0,0,1,0
50,0,1,0,0,11,1,202.0,1,0,-3.4,92.649,-30.1,0.714,5017.5,0,0,1,0,0,0,0,1,0,0,0,0
45,2,0,1,0,5,5,132.0,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,1,0,0,0,0,0,0,0,0,1,0
34,1,1,0,0,8,3,209.0,3,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
50,0,0,0,0,8,5,299.0,2,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
40,0,0,0,1,5,2,202.0,3,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
36,0,1,0,1,5,2,306.0,5,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
63,0,1,0,0,10,4,174.0,2,1,-1.1,94.601,-49.5,0.987,4963.6,0,1,0,0,0,0,0,0,0,0,0,1
55,0,1,1,1,6,4,368.0,2,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,1,0,0,0,0,0,0,1,0
36,0,0,1,1,6,4,91.0,1,0,1.4,94.465,-41.8,4.958,5228.1,0,0,0,0,1,0,0,0,1,0,0,0
34,0,1,0,0,4,5,171.0,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,0,0,1,0
35,0,1,0,0,11,2,84.0,1,0,-0.1,93.2,-42.0,4.153,5195.8,0,1,0,0,0,0,0,0,1,0,0,0
42,2,1,0,0,8,1,408.0,1,0,1.4,93.444,-36.1,4.97,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
45,0,0,0,1,6,5,61.0,4,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
33,0,0,0,0,5,3,316.0,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
33,0,1,0,0,5,3,134.0,1,1,-1.8,92.893,-46.2,1.281,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
46,0,0,0,0,5,4,154.0,2,1,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
47,0,1,0,1,6,2,100.0,3,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,1,0,0,0,0,0,1,0,0
50,0,1,0,0,11,3,185.0,2,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
48,1,0,0,0,7,2,196.0,4,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
43,0,1,0,0,6,1,153.0,1,0,-2.9,92.963,-40.8,1.266,5076.2,0,1,0,0,0,0,0,0,1,0,0,0
45,0,0,0,1,6,4,141.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
21,0,1,0,0,7,5,528.0,3,0,1.4,93.918,-42.7,4.957,5228.1,0,1,0,0,0,0,0,0,0,1,0,0
29,0,1,0,0,5,4,556.0,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
37,2,0,0,0,5,5,167.0,3,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,0,0,0,1,0,0,0,1,0,0
31,0,1,0,0,7,2,127.0,7,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
48,0,0,0,0,8,4,135.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
38,0,1,0,0,11,2,67.0,2,0,-0.1,93.2,-42.0,4.153,5195.8,0,1,0,0,0,0,0,0,1,0,0,0
36,0,1,0,1,6,5,11.0,3,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
46,1,0,0,0,8,4,119.0,3,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
36,1,0,1,1,6,4,385.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
59,0,1,0,1,5,2,217.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,0,1
41,0,1,0,0,5,1,12.0,8,1,-1.8,92.893,-46.2,1.299,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
36,0,1,0,0,11,4,221.0,3,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1,0,0,0,0,1,0,0,0,0
30,1,0,0,1,6,3,213.0,1,0,1.4,94.465,-41.8,4.864,5228.1,1,0,0,0,1,0,0,0,1,0,0,0
48,0,1,0,0,5,5,316.0,2,0,-1.8,92.893,-46.2,1.259,5099.1,1,0,0,0,1,0,0,0,0,0,0,1
35,0,0,1,1,5,1,114.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
37,0,0,0,1,6,5,124.0,4,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
30,0,1,0,0,11,3,154.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
38,0,1,0,0,8,2,194.0,5,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
44,1,1,0,0,5,5,161.0,2,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
59,0,0,0,0,6,3,340.0,1,1,-2.9,92.963,-40.8,1.26,5076.2,1,0,1,0,0,0,0,0,0,1,0,0
42,0,1,0,0,7,3,129.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
43,0,1,0,1,5,4,152.0,2,0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
29,1,1,0,0,6,1,97.0,4,0,-2.9,92.963,-40.8,1.281,5076.2,0,1,0,0,0,0,0,0,0,0,0,1
43,0,0,0,1,5,3,96.0,1,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,1,0,0,0,1,0,0,0
35,1,1,1,0,11,3,62.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,1,1,0,0,0,0
32,0,1,0,0,7,4,72.0,1,0,1.4,93.918,-42.7,4.958,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
59,0,1,0,0,8,3,210.0,4,0,-2.9,92.201,-31.4,0.834,5076.2,1,0,0,0,0,0,1,0,0,0,1,0
48,0,1,0,1,6,4,298.0,3,0,1.4,94.465,-41.8,4.958,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
32,1,1,0,0,5,5,91.0,4,0,-1.8,92.893,-46.2,1.313,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
57,1,0,1,1,7,5,93.0,11,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
47,0,1,0,1,5,1,219.0,1,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,1,0,0,0,0,0,1,0,0
36,0,1,0,0,8,3,175.0,4,0,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
53,0,1,0,1,5,4,303.0,3,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,1,0,0,0,0,0,0,1
32,1,1,0,1,5,1,180.0,1,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,1,0,0,0,1,0,0,0
37,0,1,1,1,5,2,196.0,1,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
36,0,1,0,0,8,1,67.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
54,0,1,0,0,11,1,375.0,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,0,0,0,0,0,0,0,1
39,2,0,0,0,7,2,178.0,6,0,1.4,93.918,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
31,1,1,0,0,10,2,192.0,1,1,-1.1,94.601,-49.5,1.008,4963.6,1,1,0,0,0,0,0,0,0,0,0,1
30,0,1,1,0,8,2,141.0,3,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
29,1,0,1,1,7,1,91.0,8,0,1.4,93.918,-42.7,4.96,5228.1,1,1,0,0,0,0,0,0,0,0,0,1
36,1,0,0,0,7,4,78.0,16,0,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
50,0,1,0,1,5,1,331.0,5,0,-1.8,92.893,-46.2,1.354,5099.1,1,0,0,0,1,0,0,1,0,0,0,0
33,2,0,0,1,6,5,92.0,3,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
27,0,1,0,0,5,1,207.0,1,1,-1.8,92.893,-46.2,1.299,5099.1,0,0,0,0,1,0,0,0,0,0,0,1
45,0,0,0,1,6,3,341.0,4,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
44,1,1,0,1,6,2,35.0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
28,0,1,0,0,7,2,124.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
33,2,0,0,1,5,2,207.0,1,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,1,0,0,0
48,0,1,0,0,6,3,95.0,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,0,0,0,0,0,0,0,0,1
50,0,1,0,1,5,1,272.0,1,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
31,2,1,0,0,5,3,466.0,1,1,-1.8,92.893,-46.2,1.281,5099.1,1,0,1,0,0,0,0,0,1,0,0,0
30,1,1,0,0,8,4,56.0,5,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
44,0,1,1,1,6,5,175.0,2,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
32,1,0,0,0,11,3,295.0,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,0,1,0,0,0,1,0
30,1,0,0,0,8,5,192.0,5,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
51,0,1,0,1,5,4,176.0,3,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,1,0,0,0,1,0,0
60,1,0,1,1,5,2,474.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
30,1,1,0,0,6,3,214.0,3,0,-2.9,92.963,-40.8,1.26,5076.2,1,1,0,0,0,0,0,0,0,0,0,1
37,0,0,0,0,11,1,52.0,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
43,0,1,0,0,7,1,118.0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
36,0,1,0,0,7,1,147.0,5,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
32,1,0,0,0,4,2,254.0,4,0,-1.8,93.075,-47.1,1.453,5099.1,1,0,0,0,0,0,1,0,0,0,0,1
36,1,0,0,1,6,3,377.0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
47,0,1,0,0,7,5,67.0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
39,0,0,0,0,5,1,597.0,1,0,-1.8,92.893,-46.2,1.354,5099.1,1,1,0,0,0,0,0,0,1,0,0,0
53,0,1,0,0,11,1,158.0,2,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
38,0,1,0,1,6,2,77.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,1,0,0,0,0,1,0,0,0
30,1,1,0,0,7,3,90.0,3,0,-2.9,92.469,-33.6,1.029,5076.2,0,0,0,0,1,0,0,0,0,0,0,1
42,0,0,0,1,6,4,164.0,2,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
52,0,0,1,1,6,3,87.0,3,0,1.4,94.465,-41.8,4.864,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
24,1,1,0,0,7,5,203.0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1,0,0,0,0,0,1,0,0,0
39,0,1,0,0,4,5,479.0,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
34,0,1,0,1,7,4,12.0,1,1,-1.7,94.215,-40.3,0.782,4991.6,0,1,0,0,0,0,0,0,1,0,0,0
41,1,0,0,1,5,3,194.0,4,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
40,0,1,0,0,5,4,308.0,2,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
21,1,1,0,0,9,2,89.0,1,0,-3.4,92.379,-29.8,0.77,5017.5,1,0,0,0,1,0,0,1,0,0,0,0
32,1,0,1,0,5,5,473.0,3,0,-1.8,93.876,-40.0,0.699,5008.7,1,0,0,0,0,1,0,0,0,0,0,1
35,0,1,1,1,5,3,136.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,1,0,0,0,0,0,0,1,0
50,0,1,0,0,8,5,119.0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
55,0,1,0,1,6,5,92.0,1,0,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
30,1,0,0,0,8,4,65.0,1,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
61,0,1,0,0,8,5,168.0,1,1,-2.9,92.201,-31.4,0.849,5076.2,1,0,0,0,1,0,0,0,0,1,0,0
25,2,1,1,0,6,4,437.0,2,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,0,0,0,1,0,0,1,0,0,0
53,2,1,0,1,5,5,34.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
43,0,0,1,0,7,1,304.0,3,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
38,1,0,0,1,6,2,98.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
58,0,1,0,0,7,3,94.0,6,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
31,1,1,0,0,7,3,335.0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
24,1,1,0,0,5,5,54.0,4,0,-1.8,92.893,-46.2,1.25,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
44,2,0,0,0,8,3,57.0,2,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
33,1,0,0,1,6,3,257.0,1,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
31,1,0,0,1,5,2,47.0,3,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,0,0,0,1
41,0,0,0,0,5,3,100.0,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,0,1,0,0,0,0,1,0,0
40,0,1,0,1,5,4,74.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,1,1,0,0,0,0
48,0,0,0,0,5,2,407.0,2,1,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,1,0,0,0
68,1,1,0,0,9,5,81.0,1,1,-3.4,92.379,-29.8,0.741,5017.5,0,0,0,0,1,0,0,0,0,0,0,1
43,0,1,0,1,6,2,128.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
39,0,1,0,1,7,5,25.0,1,1,-1.7,94.215,-40.3,0.79,4991.6,0,0,1,0,0,0,0,0,0,1,0,0
35,1,0,0,0,7,4,609.0,1,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
36,0,1,0,0,12,4,234.0,1,0,-0.2,92.756,-45.9,3.329,5176.3,0,0,1,0,0,0,0,0,1,0,0,0
48,0,1,0,1,6,3,327.0,9,0,1.4,94.465,-41.8,4.959,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
26,1,1,0,0,5,5,279.0,2,2,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0,1,0,0,1,0,0,0,0
30,1,0,0,0,8,2,365.0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
31,1,1,0,0,8,2,106.0,1,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
25,1,1,1,0,7,1,208.0,3,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
32,1,1,0,1,5,3,180.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
55,2,0,0,0,8,5,203.0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
35,2,1,0,0,11,3,69.0,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,1,0,0,1,0,0,0,0
30,0,1,0,0,5,4,155.0,1,1,-1.8,92.893,-46.2,1.327,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
33,0,0,1,0,5,5,40.0,6,1,-1.8,92.893,-46.2,1.313,5099.1,0,0,0,0,0,0,1,0,0,0,1,0
30,1,1,0,0,4,4,214.0,1,0,-1.8,93.075,-47.1,1.435,5099.1,1,0,0,0,1,0,0,0,0,0,0,1
47,0,1,1,0,5,1,398.0,1,1,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
46,0,0,0,0,7,2,630.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,1,0,1,0,0,0,0
44,0,0,0,0,8,5,93.0,8,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
58,2,1,0,0,5,2,29.0,6,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
18,1,1,0,0,12,1,446.0,2,0,-3.0,92.713,-33.0,0.715,5023.5,0,0,0,0,1,0,0,1,0,0,0,0
50,0,1,0,0,7,4,175.0,3,0,1.4,93.918,-42.7,4.958,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
51,0,1,0,0,5,3,440.0,2,0,-1.8,92.893,-46.2,1.281,5099.1,1,0,1,0,0,0,0,0,0,1,0,0
